0,,,allowAccess,amount,amountPerShare,,beginBidTime,,borrowerId,borrowerLevel,,,,,currentIsRepaid,,,,displayLoanType,,,,finishedRatio,forbidComment,interest,,interestPerShare,,,,leftMonths,,,,loanId,loanType,,,,months,,nickName,,,,,,,oldLoan,openTime,,overDued,,,,picture,,principal,,productId,,readyTime,,,,repaidByGuarantor,,,,,,,,startTime,status,,surplusAmount,title,,,,,utmSource,,
1,,,False,105000,0,,1540452362000,,9413419,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741540,DEBX,,,,36,,LB_2018060116.bjhh,,,,,,,False,1540370618000,,False,,1540454467000.0,False,,,0,,26,,1540453122000,,,,False,,,,,,,,1541057162000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
2,,,False,105000,0,,1540452362000,,11095600,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741539,DEBX,,,,36,,ZhangX_30694932471.yx,,,,,,,False,1540370613000,,False,,1540454466000.0,False,,,0,,26,,1540453025000,,,,False,,,,,,,,1541057162000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
3,,,False,105000,0,,1540452362000,,11095437,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741537,DEBX,,,,36,,ShaoY_06484945877.yx,,,,,,,False,1540370552000,,False,,1540454465000.0,False,,,0,,26,,1540452977000,,,,False,,,,,,,,1541057162000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
4,,,False,134000,0,,1540452362000,,11059412,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741538,DEBX,,,,36,,ChenY_30124922401.yx,,,,,,,False,1540370557000,,False,,1540454465000.0,False,,,0,,26,,1540452906000,,,,False,,,,,,,,1541057162000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
5,,,False,73500,0,,1540452362000,,11096546,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741536,DEBX,,,,36,,WeiWL_22154735469.yx,,,,,,,False,1540370536000,,False,,1540454464000.0,False,,,0,,26,,1540453272000,,,,False,,,,,,,,1541057162000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
6,,,False,90400,0,,1540452965000,,10970158,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739271,DEBX,,,,36,,ZYL_20181017103515.bjhh,,,,,,,False,1540258011000,,False,,1540454463000.0,False,,,0,,56,,1540453322000,,,,False,,,,,,,,1541057765000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
7,,,False,76000,0,,1540452362000,,11019695,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741535,DEBX,,,,36,,WangP_82374916825.yx,,,,,,,False,1540370532000,,False,,1540454463000.0,False,,,0,,26,,1540452819000,,,,False,,,,,,,,1541057162000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
8,,,False,105000,0,,1540452362000,,11095369,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741534,DEBX,,,,36,,WangQ_71154953753.yx,,,,,,,False,1540370527000,,False,,1540454462000.0,False,,,0,,26,,1540452625000,,,,False,,,,,,,,1541057162000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
9,,,False,52500,0,,1540452362000,,11095818,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741533,DEBX,,,,36,,GuYY_62154955417.yx,,,,,,,False,1540370523000,,False,,1540454461000.0,False,,,0,,26,,1540452901000,,,,False,,,,,,,,1541057162000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
0,,,False,42000,0,,1540452362000,,11091796,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741532,DEBX,,,,36,,MeiFH_37894953629.yx,,,,,,,False,1540370463000,,False,,1540454460000.0,False,,,0,,26,,1540452969000,,,,False,,,,,,,,1541057162000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
1,,,False,86400,0,,1540452967000,,11029580,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739304,DEBX,,,,36,,LZY_20181020155657.bjhh,,,,,,,False,1540258178000,,False,,1540454459000.0,False,,,0,,56,,1540453323000,,,,False,,,,,,,,1541057767000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
2,,,False,84000,0,,1540452361000,,11095361,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741529,DEBX,,,,36,,ChengZX_00104942044.yx,,,,,,,False,1540370343000,,False,,1540454459000.0,False,,,0,,26,,1540452615000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
3,,,False,84000,0,,1540452361000,,11096036,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741530,DEBX,,,,36,,DingJN_304X4962410.yx,,,,,,,False,1540370403000,,False,,1540454459000.0,False,,,0,,26,,1540452816000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
4,,,False,31500,0,,1540452361000,,11096247,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741528,DEBX,,,,36,,ZhangHB_81144964678.yx,,,,,,,False,1540370257000,,False,,1540454458000.0,False,,,0,,26,,1540452823000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
5,,,False,115500,0,,1540452361000,,11096426,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741527,DEBX,,,,36,,LiJW_82714960612.yx,,,,,,,False,1540370252000,,False,,1540454457000.0,False,,,0,,26,,1540452711000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
6,,,False,105000,0,,1540452361000,,10994909,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741526,DEBX,,,,36,,BJ_20181018141929.bjhh,,,,,,,False,1540370227000,,False,,1540454456000.0,False,,,0,,26,,1540452613000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
7,,,False,108000,0,,1540452910000,,10965028,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739210,DEBX,,,,36,,ZQM_20181016233646.bjhh,,,,,,,False,1540257517000,,False,,1540454455000.0,False,,,0,,56,,1540453323000,,,,False,,,,,,,,1541057710000,IN_PROGRESS,,0,教育培训,,,,,debx-yx,,
8,,,False,29800,0,,1540452361000,,11094584,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741525,DEBX,,,,36,,ZhaoLL_00294906308.yx,,,,,,,False,1540370222000,,False,,1540454455000.0,False,,,0,,26,,1540452658000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
9,,,False,21000,0,,1540452361000,,11095922,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741524,DEBX,,,,36,,WangZ_20184960382.yx,,,,,,,False,1540370201000,,False,,1540454454000.0,False,,,0,,26,,1540452850000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
0,,,False,52500,0,,1540452361000,,11096338,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741521,DEBX,,,,36,,LiuYF_15154946725.yx,,,,,,,False,1540370163000,,False,,1540454453000.0,False,,,0,,26,,1540452848000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
1,,,False,105000,0,,1540452361000,,11095510,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741522,DEBX,,,,36,,WangX_20794943737.yx,,,,,,,False,1540370193000,,False,,1540454453000.0,False,,,0,,26,,1540452615000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
2,,,False,73500,0,,1540452361000,,11094931,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741519,DEBX,,,,36,,ZhouJF_09754956146.yx,,,,,,,False,1540370072000,,False,,1540454452000.0,False,,,0,,26,,1540452818000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
3,,,False,15000,0,,1540452965000,,11043823,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739264,DEBX,,,,12,,KY_20181021162243.bjhh,,,,,,,False,1540257977000,,False,,1540454451000.0,False,,,0,,56,,1540453326000,,,,False,,,,,,,,1541057765000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
4,,,False,21000,0,,1540452361000,,11091543,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741518,DEBX,,,,36,,JiY_44224934407.yx,,,,,,,False,1540370043000,,False,,1540454451000.0,False,,,0,,26,,1540452815000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
5,,,False,105000,0,,1540452361000,,11079593,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741517,DEBX,,,,36,,LiJ_08684946472.yx,,,,,,,False,1540370013000,,False,,1540454450000.0,False,,,0,,26,,1540452746000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
6,,,False,126000,0,,1540452361000,,11095722,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741516,DEBX,,,,36,,YangXW_00214888462.yx,,,,,,,False,1540369961000,,False,,1540454449000.0,False,,,0,,26,,1540452825000,,,,False,,,,,,,,1541057161000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
7,,,False,105000,0,,1540452360000,,11096636,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741514,DEBX,,,,36,,ChenJB_24334754903.yx,,,,,,,False,1540369953000,,False,,1540454448000.0,False,,,0,,26,,1540453020000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
8,,,False,105000,0,,1540452360000,,11096340,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741515,DEBX,,,,36,,ChenMJ_45254953812.yx,,,,,,,False,1540369957000,,False,,1540454448000.0,False,,,0,,26,,1540452819000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
9,,,False,10000,0,,1540452967000,,11047831,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739301,DEBX,,,,12,,QW_20181021223220.bjhh,,,,,,,False,1540258157000,,False,,1540454447000.0,False,,,0,,56,,1540453329000,,,,False,,,,,,,,1541057767000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
0,,,False,84000,0,,1540452360000,,11096041,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741512,DEBX,,,,36,,ZhouYY_64114940907.yx,,,,,,,False,1540369868000,,False,,1540454447000.0,False,,,0,,26,,1540452653000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
1,,,False,52500,0,,1540452360000,,11094834,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741511,DEBX,,,,36,,WuLK_45394927243.yx,,,,,,,False,1540369864000,,False,,1540454446000.0,False,,,0,,26,,1540452642000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
2,,,False,84000,0,,1540452360000,,11094476,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741510,DEBX,,,,36,,LuG_01134901508.yx,,,,,,,False,1540369837000,,False,,1540454445000.0,False,,,0,,26,,1540453147000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
3,,,False,21000,0,,1540452360000,,11094581,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741508,DEBX,,,,36,,XieEC_46174890567.yx,,,,,,,False,1540369816000,,False,,1540454444000.0,False,,,0,,26,,1540452715000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,购买货物/原材/设备,,,,,debx-yx,,
4,,,False,5000,0,,1540452966000,,11046697,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739292,DEBX,,,,36,,XJX_20181021201541.bjhh,,,,,,,False,1540258118000,,False,,1540454443000.0,False,,,0,,56,,1540453337000,,,,False,,,,,,,,1541057766000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
5,,,False,136500,0,,1540452360000,,11089299,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741506,DEBX,,,,36,,YangM_15614943337.yx,,,,,,,False,1540369807000,,False,,1540454443000.0,False,,,0,,26,,1540452601000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
6,,,False,63000,0,,1540452360000,,11095438,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741504,DEBX,,,,36,,WuCC_14134942745.yx,,,,,,,False,1540369781000,,False,,1540454442000.0,False,,,0,,26,,1540452855000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
7,,,False,21000,0,,1540452360000,,11091675,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741505,DEBX,,,,36,,YangS_34144951359.yx,,,,,,,False,1540369803000,,False,,1540454442000.0,False,,,0,,26,,1540452739000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
8,,,False,21000,0,,1540452360000,,11095503,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741503,DEBX,,,,36,,PengLZ_40114829207.yx,,,,,,,False,1540369777000,,False,,1540454441000.0,False,,,0,,26,,1540452736000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
9,,,False,84000,0,,1540452360000,,11095720,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741502,DEBX,,,,36,,LuoY_40154959120.yx,,,,,,,False,1540369772000,,False,,1540454440000.0,False,,,0,,26,,1540452611000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
0,,,False,13800,0,,1540452962000,,10842081,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739224,DEBX,,,,36,,ZYL_20181011190600.bjhh,,,,,,,False,1540257640000,,False,,1540454439000.0,False,,,0,,56,,1540453339000,,,,False,,,,,,,,1541057762000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
1,,,False,142800,0,,1540452360000,,11095181,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741501,DEBX,,,,36,,TangY_36504936979.yx,,,,,,,False,1540369742000,,False,,1540454439000.0,False,,,0,,26,,1540452704000,,,,False,,,,,,,,1541057160000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
2,,,False,84000,0,,1540452359000,,11080612,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741496,DEBX,,,,36,,LiSB_42994895677.yx,,,,,,,False,1540369597000,,False,,1540454438000.0,False,,,0,,26,,1540452632000,,,,False,,,,,,,,1541057159000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
3,,,False,94500,0,,1540452359000,,11096241,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741495,DEBX,,,,36,,JiangHJ_00284951679.yx,,,,,,,False,1540369592000,,False,,1540454437000.0,False,,,0,,26,,1540452818000,,,,False,,,,,,,,1541057159000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
4,,,False,21000,0,,1540452359000,,10975496,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741490,DEBX,,,,36,,LY_20181017151005.bjhh,,,,,,,False,1540369447000,,False,,1540454436000.0,False,,,0,,26,,1540452663000,,,,False,,,,,,,,1541057159000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
5,,,False,23000,0,,1540452909000,,11041538,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739193,DEBX,,,,36,,LDF_20181021150038.bjhh,,,,,,,False,1540257362000,,False,,1540454435000.0,False,,,0,,56,,1540453340000,,,,False,,,,,,,,1541057709000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
6,,,False,136500,0,,1540452358000,,11095367,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741478,DEBX,,,,36,,ZhuK_20174937293.yx,,,,,,,False,1540368998000,,False,,1540454435000.0,False,,,0,,26,,1540452726000,,,,False,,,,,,,,1541057158000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
7,,,False,52500,0,,1540452358000,,11094754,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741467,DEBX,,,,36,,DaiQ_30214957773.yx,,,,,,,False,1540368637000,,False,,1540454434000.0,False,,,0,,26,,1540452825000,,,,False,,,,,,,,1541057158000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
8,,,False,176400,0,,1540452358000,,11054220,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741474,DEBX,,,,36,,XuQ_28394903064.yx,,,,,,,False,1540368843000,,False,,1540454434000.0,False,,,0,,26,,1540452899000,,,,False,,,,,,,,1541057158000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
9,,,False,10000,0,,1540452967000,,10962738,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739300,DEBX,,,,36,,WXH_20181016205238.bjhh,,,,,,,False,1540258153000,,False,,1540454432000.0,False,,,0,,56,,1540453340000,,,,False,,,,,,,,1541057767000,IN_PROGRESS,,0,教育培训,,,,,debx-yx,,
0,,,False,105000,0,,1540452357000,,11095713,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741462,DEBX,,,,36,,WangCB_00774961710.yx,,,,,,,False,1540368543000,,False,,1540454432000.0,False,,,0,,26,,1540452851000,,,,False,,,,,,,,1541057157000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
1,,,False,84000,0,,1540452358000,,11094298,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741466,DEBX,,,,36,,YuLH_75474948120.yx,,,,,,,False,1540368633000,,False,,1540454432000.0,False,,,0,,26,,1540452609000,,,,False,,,,,,,,1541057158000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
2,,,False,84000,0,,1540452357000,,11094934,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741447,DEBX,,,,36,,ChenHP_11004955243.yx,,,,,,,False,1540368127000,,False,,1540454431000.0,False,,,0,,26,,1540452722000,,,,False,,,,,,,,1541057157000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
3,,,False,31500,0,,1540452356000,,11092716,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741436,DEBX,,,,36,,YuanWT_22494943275.yx,,,,,,,False,1540368012000,,False,,1540454430000.0,False,,,0,,26,,1540452658000,,,,False,,,,,,,,1541057156000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
4,,,False,126000,0,,1540452356000,,11092582,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741430,DEBX,,,,36,,XiaW_121X4943388.yx,,,,,,,False,1540367943000,,False,,1540454429000.0,False,,,0,,26,,1540452666000,,,,False,,,,,,,,1541057156000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
5,,,False,34500,0,,1540452966000,,11039955,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739285,DEBX,,,,36,,MQ_20181021112708.bjhh,,,,,,,False,1540258086000,,False,,1540454428000.0,False,,,0,,56,,1540453340000,,,,False,,,,,,,,1541057766000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
6,,,False,94500,0,,1540452355000,,10196639,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741427,DEBX,,,,36,,YL_2018090620.bjhh,,,,,,,False,1540367861000,,False,,1540454428000.0,False,,,0,,26,,1540452601000,,,,False,,,,,,,,1541057155000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
7,,,False,73500,0,,1540452355000,,11091670,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741421,DEBX,,,,36,,ChenJ_67634950674.yx,,,,,,,False,1540367763000,,False,,1540454427000.0,False,,,0,,26,,1540452717000,,,,False,,,,,,,,1541057155000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
8,,,False,63000,0,,1540452354000,,11055418,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741402,DEBX,,,,36,,ZhengXY_68444921756.yx,,,,,,,False,1540367432000,,False,,1540454426000.0,False,,,0,,26,,1540452979000,,,,False,,,,,,,,1541057154000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
9,,,False,84000,0,,1540452354000,,9814546,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741396,DEBX,,,,36,,ChenN_04374297768.yx,,,,,,,False,1540367193000,,False,,1540454425000.0,False,,,0,,26,,1540452724000,,,,False,,,,,,,,1541057154000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
0,,,False,11500,0,,1540452963000,,10878316,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739229,DEBX,,,,36,,SC_20181013082227.bjhh,,,,,,,False,1540257665000,,False,,1540454424000.0,False,,,0,,56,,1540453340000,,,,False,,,,,,,,1541057763000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
1,,,False,105000,0,,1540452354000,,11094393,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741394,DEBX,,,,36,,ZhangHX_04274951404.yx,,,,,,,False,1540367043000,,False,,1540454424000.0,False,,,0,,26,,1540452693000,,,,False,,,,,,,,1541057154000,IN_PROGRESS,,0,教育支出,,,,,debx-yx,,
2,,,False,99800,0,,1540452353000,,10281942,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741382,DEBX,,,,36,,WX_201809121239.bjhh,,,,,,,False,1540366774000,,False,,1540454423000.0,False,,,0,,26,,1540452905000,,,,False,,,,,,,,1541057153000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
3,,,False,105000,0,,1540452353000,,11094291,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741385,DEBX,,,,36,,WangJ_15494860894.yx,,,,,,,False,1540366813000,,False,,1540454423000.0,False,,,0,,26,,1540452663000,,,,False,,,,,,,,1541057153000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
4,,,False,105000,0,,1540452352000,,11093076,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741365,DEBX,,,,36,,ChengJ_46544960315.yx,,,,,,,False,1540366473000,,False,,1540454422000.0,False,,,0,,26,,1540453057000,,,,False,,,,,,,,1541057152000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
5,,,False,20700,0,,1540452962000,,10958431,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739218,DEBX,,,,36,,YCY_20181016171317.bjhh,,,,,,,False,1540257596000,,False,,1540454421000.0,False,,,0,,56,,1540453341000,,,,False,,,,,,,,1541057762000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
6,,,False,10500,0,,1540452352000,,11091671,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741364,DEBX,,,,36,,YuHK_44134954467.yx,,,,,,,False,1540366453000,,False,,1540454421000.0,False,,,0,,26,,1540452901000,,,,False,,,,,,,,1541057152000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
7,,,False,52500,0,,1540452352000,,11092037,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741358,DEBX,,,,36,,XuYB_25264952509.yx,,,,,,,False,1540366413000,,False,,1540454420000.0,False,,,0,,26,,1540452978000,,,,False,,,,,,,,1541057152000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
8,,,False,76000,0,,1540452351000,,11092167,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741344,DEBX,,,,36,,HuangZP_83574922803.yx,,,,,,,False,1540365912000,,False,,1540454419000.0,False,,,0,,26,,1540452907000,,,,False,,,,,,,,1541057151000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
9,,,False,126000,0,,1540452351000,,11090039,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741342,DEBX,,,,36,,HuangXW_00434933170.yx,,,,,,,False,1540365903000,,False,,1540454418000.0,False,,,0,,26,,1540452669000,,,,False,,,,,,,,1541057151000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
0,,,False,16100,0,,1540452910000,,10967717,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2739204,DEBX,,,,36,,HDH_20181017083510.bjhh,,,,,,,False,1540257472000,,False,,1540454417000.0,False,,,0,,56,,1540453341000,,,,False,,,,,,,,1541057710000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
1,,,False,105000,0,,1540452351000,,11094923,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741337,DEBX,,,,36,,WangB_00734941434.yx,,,,,,,False,1540365723000,,False,,1540454417000.0,False,,,0,,26,,1540452721000,,,,False,,,,,,,,1541057151000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
2,,,False,157500,0,,1540452350000,,11092282,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741323,DEBX,,,,36,,CengY_51444947414.yx,,,,,,,False,1540365483000,,False,,1540454416000.0,False,,,0,,26,,1540452817000,,,,False,,,,,,,,1541057150000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
3,,,False,105000,0,,1540452350000,,10646326,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741322,DEBX,,,,36,,WSD_201809291651.bjhh,,,,,,,False,1540365428000,,False,,1540454415000.0,False,,,0,,26,,1540452899000,,,,False,,,,,,,,1541057150000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
4,,,False,94500,0,,1540452349000,,11092039,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741309,DEBX,,,,36,,ChenL_06234925633.yx,,,,,,,False,1540364972000,,False,,1540454414000.0,False,,,0,,26,,1540453074000,,,,False,,,,,,,,1541057149000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
